TITLE = "Global index visualization file"
VARIABLES =
   "iSpan"           "x_coord"           "y_coord"           "z_coord"            "radius""Relative Angular Coord ""Delta Angular Coord "         "processor"
         0      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00                   0
         0      0.00000000E+00      1.97854794E-04      0.00000000E+00      1.97854794E-04      1.97854794E-04      1.97854794E-04                   0
         0      0.00000000E+00      3.95709589E-04      0.00000000E+00      3.95709589E-04      3.95709589E-04      1.97854794E-04                   0
         0      0.00000000E+00      5.93564383E-04      0.00000000E+00      5.93564383E-04      5.93564383E-04      1.97854794E-04                   0
         0      0.00000000E+00      7.91419177E-04      0.00000000E+00      7.91419177E-04      7.91419177E-04      1.97854794E-04                   0
         0      0.00000000E+00      9.89273972E-04      0.00000000E+00      9.89273972E-04      9.89273972E-04      1.97854794E-04                   0
         0      0.00000000E+00      1.18712877E-03      0.00000000E+00      1.18712877E-03      1.18712877E-03      1.97854794E-04                   0
         0      0.00000000E+00      1.38498356E-03      0.00000000E+00      1.38498356E-03      1.38498356E-03      1.97854794E-04                   0
         0      0.00000000E+00      1.58283835E-03      0.00000000E+00      1.58283835E-03      1.58283835E-03      1.97854794E-04                   0
         0      0.00000000E+00      1.78069315E-03      0.00000000E+00      1.78069315E-03      1.78069315E-03      1.97854794E-04                   0
         0      0.00000000E+00      1.97854794E-03      0.00000000E+00      1.97854794E-03      1.97854794E-03      1.97854794E-04                   0
         0      0.00000000E+00      2.17640274E-03      0.00000000E+00      2.17640274E-03      2.17640274E-03      1.97854794E-04                   0
         0      0.00000000E+00      2.37425753E-03      0.00000000E+00      2.37425753E-03      2.37425753E-03      1.97854794E-04                   0
         0      0.00000000E+00      2.57211233E-03      0.00000000E+00      2.57211233E-03      2.57211233E-03      1.97854794E-04                   0
         0      0.00000000E+00      2.76996712E-03      0.00000000E+00      2.76996712E-03      2.76996712E-03      1.97854794E-04                   0
         0      0.00000000E+00      2.96782191E-03      0.00000000E+00      2.96782191E-03      2.96782191E-03      1.97854794E-04                   0
         0      0.00000000E+00      3.16567671E-03      0.00000000E+00      3.16567671E-03      3.16567671E-03      1.97854794E-04                   0
         0      0.00000000E+00      3.36353150E-03      0.00000000E+00      3.36353150E-03      3.36353150E-03      1.97854794E-04                   0
         0      0.00000000E+00      3.56138630E-03      0.00000000E+00      3.56138630E-03      3.56138630E-03      1.97854794E-04                   0
         0      0.00000000E+00      3.75924109E-03      0.00000000E+00      3.75924109E-03      3.75924109E-03      1.97854794E-04                   0
         0      0.00000000E+00      3.95709589E-03      0.00000000E+00      3.95709589E-03      3.95709589E-03      1.97854794E-04                   0
         0      0.00000000E+00      4.15495068E-03      0.00000000E+00      4.15495068E-03      4.15495068E-03      1.97854794E-04                   0
         0      0.00000000E+00      4.35280548E-03      0.00000000E+00      4.35280548E-03      4.35280548E-03      1.97854794E-04                   0
         0      0.00000000E+00      4.55066027E-03      0.00000000E+00      4.55066027E-03      4.55066027E-03      1.97854794E-04                   0
         0      0.00000000E+00      4.74851506E-03      0.00000000E+00      4.74851506E-03      4.74851506E-03      1.97854794E-04                   0
         0      0.00000000E+00      4.94636986E-03      0.00000000E+00      4.94636986E-03      4.94636986E-03      1.97854794E-04                   0
         0      0.00000000E+00      5.14422465E-03      0.00000000E+00      5.14422465E-03      5.14422465E-03      1.97854794E-04                   0
         0      0.00000000E+00      5.34207945E-03      0.00000000E+00      5.34207945E-03      5.34207945E-03      1.97854794E-04                   0
         0      0.00000000E+00      5.53993424E-03      0.00000000E+00      5.53993424E-03      5.53993424E-03      1.97854794E-04                   0
         0      0.00000000E+00      5.73778904E-03      0.00000000E+00      5.73778904E-03      5.73778904E-03      1.97854794E-04                   0
         0      0.00000000E+00      5.93564383E-03      0.00000000E+00      5.93564383E-03      5.93564383E-03      1.97854794E-04                   0
         0      0.00000000E+00      6.13349862E-03      0.00000000E+00      6.13349862E-03      6.13349862E-03      1.97854794E-04                   0
         0      0.00000000E+00      6.33135342E-03      0.00000000E+00      6.33135342E-03      6.33135342E-03      1.97854794E-04                   0
         0      0.00000000E+00      6.52920821E-03      0.00000000E+00      6.52920821E-03      6.52920821E-03      1.97854794E-04                   0
         0      0.00000000E+00      6.72706301E-03      0.00000000E+00      6.72706301E-03      6.72706301E-03      1.97854794E-04                   0
         0      0.00000000E+00      6.92491780E-03      0.00000000E+00      6.92491780E-03      6.92491780E-03      1.97854794E-04                   0
         0      0.00000000E+00      7.12277260E-03      0.00000000E+00      7.12277260E-03      7.12277260E-03      1.97854794E-04                   0
         0      0.00000000E+00      7.32062739E-03      0.00000000E+00      7.32062739E-03      7.32062739E-03      1.97854794E-04                   0
         0      0.00000000E+00      7.51848218E-03      0.00000000E+00      7.51848218E-03      7.51848218E-03      1.97854794E-04                   0
         0      0.00000000E+00      7.71633698E-03      0.00000000E+00      7.71633698E-03      7.71633698E-03      1.97854794E-04                   0
         0      0.00000000E+00      7.91419177E-03      0.00000000E+00      7.91419177E-03      7.91419177E-03      1.97854794E-04                   0
         0      0.00000000E+00      8.11204657E-03      0.00000000E+00      8.11204657E-03      8.11204657E-03      1.97854794E-04                   0
         0      0.00000000E+00      8.30990136E-03      0.00000000E+00      8.30990136E-03      8.30990136E-03      1.97854794E-04                   0
         0      0.00000000E+00      8.50775616E-03      0.00000000E+00      8.50775616E-03      8.50775616E-03      1.97854794E-04                   0
         0      0.00000000E+00      8.70561095E-03      0.00000000E+00      8.70561095E-03      8.70561095E-03      1.97854794E-04                   0
         0      0.00000000E+00      8.90346574E-03      0.00000000E+00      8.90346574E-03      8.90346574E-03      1.97854794E-04                   0
         0      0.00000000E+00      9.10132054E-03      0.00000000E+00      9.10132054E-03      9.10132054E-03      1.97854794E-04                   0
         0      0.00000000E+00      9.29917533E-03      0.00000000E+00      9.29917533E-03      9.29917533E-03      1.97854794E-04                   0
         0      0.00000000E+00      9.49703013E-03      0.00000000E+00      9.49703013E-03      9.49703013E-03      1.97854794E-04                   0
         0      0.00000000E+00      9.69488492E-03      0.00000000E+00      9.69488492E-03      9.69488492E-03      1.97854794E-04                   0
         0      0.00000000E+00      9.89273972E-03      0.00000000E+00      9.89273972E-03      9.89273972E-03      1.97854794E-04                   0
         0      0.00000000E+00      1.00905945E-02      0.00000000E+00      1.00905945E-02      1.00905945E-02      1.97854794E-04                   0
